borrow_id,date,season,year,month,hour,is_holiday,weekday,is_workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,total_users,suhu
197,2011-01-09,spring,0,1,11,Tidak,Minggu,Bukan,Clear/Few clouds,-0.48,0.1212,0.4,0.5224,2,47,49,dingin
198,2011-01-09,spring,0,1,12,Tidak,Minggu,Bukan,Clear/Few clouds,0.46,0.1364,0.37,0.4478,4,79,83,dingin
199,2011-01-09,spring,0,1,13,Tidak,Minggu,Bukan,Clear/Few clouds,1.4,0.1667,0.34,0.4478,6,69,75,dingin
200,2011-01-09,spring,0,1,14,Tidak,Minggu,Bukan,Clear/Few clouds,2.34,0.1818,0.32,0.4627,8,64,72,dingin
201,2011-01-09,spring,0,1,15,Tidak,Minggu,Bukan,Clear/Few clouds,2.34,0.197,0.35,0.3582,5,77,82,dingin
202,2011-01-09,spring,0,1,16,Tidak,Minggu,Bukan,Clear/Few clouds,1.4,0.1667,0.34,0.4478,13,79,92,dingin
203,2011-01-09,spring,0,1,17,Tidak,Minggu,Bukan,Clear/Few clouds,0.46,0.1515,0.37,0.3881,3,59,62,dingin
204,2011-01-09,spring,0,1,18,Tidak,Minggu,Bukan,Clear/Few clouds,-0.48,0.1364,0.4,0.3284,4,44,48,dingin
205,2011-01-09,spring,0,1,19,Tidak,Minggu,Bukan,Clear/Few clouds,-0.48,0.1364,0.43,0.3284,1,40,41,dingin
206,2011-01-09,spring,0,1,20,Tidak,Minggu,Bukan,Clear/Few clouds,-1.42,0.1212,0.46,0.2537,0,38,38,dingin
207,2011-01-09,spring,0,1,21,Tidak,Minggu,Bukan,Clear/Few clouds,-1.42,0.1061,0.46,0.4179,1,19,20,dingin
208,2011-01-09,spring,0,1,22,Tidak,Minggu,Bukan,Clear/Few clouds,-1.42,0.1212,0.46,0.2985,5,10,15,dingin
209,2011-01-09,spring,0,1,23,Tidak,Minggu,Bukan,Clear/Few clouds,-2.36,0.1364,0.5,0.194,0,6,6,dingin
210,2011-01-10,spring,0,1,0,Tidak,Senin,Ya,Clear/Few clouds,-2.36,0.1212,0.5,0.2836,2,3,5,dingin
211,2011-01-10,spring,0,1,1,Tidak,Senin,Ya,Clear/Few clouds,-2.36,0.1212,0.5,0.2836,1,0,1,dingin
212,2011-01-10,spring,0,1,2,Tidak,Senin,Ya,Clear/Few clouds,-2.36,0.1212,0.5,0.2239,0,3,3,dingin
213,2011-01-10,spring,0,1,3,Tidak,Senin,Ya,Clear/Few clouds,-2.36,0.1212,0.5,0.2239,0,1,1,dingin
214,2011-01-10,spring,0,1,4,Tidak,Senin,Ya,Clear/Few clouds,-3.3,0.1212,0.54,0.1343,1,2,3,dingin
215,2011-01-10,spring,0,1,5,Tidak,Senin,Ya,Clear/Few clouds,-3.3,0.1061,0.54,0.2537,0,3,3,dingin
216,2011-01-10,spring,0,1,6,Tidak,Senin,Ya,Clear/Few clouds,-2.36,0.1212,0.5,0.2836,0,31,31,dingin
217,2011-01-10,spring,0,1,7,Tidak,Senin,Ya,Clear/Few clouds,-2.36,0.1212,0.5,0.2239,2,75,77,dingin
218,2011-01-10,spring,0,1,8,Tidak,Senin,Ya,Mist + Cloudy,-2.36,0.1212,0.5,0.2836,4,184,188,dingin
219,2011-01-10,spring,0,1,9,Tidak,Senin,Ya,Mist + Cloudy,-1.42,0.1212,0.5,0.2537,2,92,94,dingin
220,2011-01-10,spring,0,1,10,Tidak,Senin,Ya,Mist + Cloudy,-1.42,0.1212,0.5,0.2985,0,31,31,dingin
221,2011-01-10,spring,0,1,11,Tidak,Senin,Ya,Mist + Cloudy,-0.48,0.1364,0.47,0.2836,2,28,30,dingin
222,2011-01-10,spring,0,1,12,Tidak,Senin,Ya,Mist + Cloudy,1.4,0.1818,0.4,0.2836,5,47,52,dingin
223,2011-01-10,spring,0,1,13,Tidak,Senin,Ya,Mist + Cloudy,1.4,0.1818,0.4,0.2836,4,50,54,dingin
224,2011-01-10,spring,0,1,14,Tidak,Senin,Ya,Mist + Cloudy,1.4,0.197,0.4,0.2239,0,47,47,dingin
225,2011-01-10,spring,0,1,15,Tidak,Senin,Ya,Mist + Cloudy,1.4,0.197,0.4,0.2239,2,43,45,dingin
226,2011-01-10,spring,0,1,16,Tidak,Senin,Ya,Clear/Few clouds,1.4,0.2121,0.4,0.1343,4,70,74,dingin
227,2011-01-10,spring,0,1,17,Tidak,Senin,Ya,Clear/Few clouds,1.4,0.2273,0.4,0.1045,4,174,178,dingin
228,2011-01-10,spring,0,1,18,Tidak,Senin,Ya,Clear/Few clouds,1.4,0.197,0.4,0.2239,1,154,155,dingin
229,2011-01-10,spring,0,1,19,Tidak,Senin,Ya,Clear/Few clouds,-0.48,0.1667,0.47,0.1642,3,92,95,dingin
230,2011-01-10,spring,0,1,20,Tidak,Senin,Ya,Clear/Few clouds,-0.48,0.1667,0.5,0.1642,1,73,74,dingin
231,2011-01-10,spring,0,1,21,Tidak,Senin,Ya,Clear/Few clouds,-1.42,0.1364,0.59,0.194,1,37,38,dingin
232,2011-01-10,spring,0,1,22,Tidak,Senin,Ya,Clear/Few clouds,-1.42,0.1515,0.59,0.1642,2,22,24,dingin
233,2011-01-10,spring,0,1,23,Tidak,Senin,Ya,Clear/Few clouds,-1.42,0.1515,0.59,0.1642,0,18,18,dingin
234,2011-01-11,spring,0,1,0,Tidak,Selasa,Ya,Clear/Few clouds,-1.42,0.1667,0.59,0.1045,2,10,12,dingin
235,2011-01-11,spring,0,1,1,Tidak,Selasa,Ya,Clear/Few clouds,-1.42,0.1515,0.59,0.1642,0,3,3,dingin
236,2011-01-11,spring,0,1,2,Tidak,Selasa,Ya,Mist + Cloudy,-0.48,0.1515,0.55,0.194,0,3,3,dingin
237,2011-01-11,spring,0,1,5,Tidak,Selasa,Ya,Mist + Cloudy,-0.48,0.1818,0.55,0.1343,0,6,6,dingin
238,2011-01-11,spring,0,1,6,Tidak,Selasa,Ya,Mist + Cloudy,-0.48,0.1818,0.55,0.1343,0,27,27,dingin
239,2011-01-11,spring,0,1,7,Tidak,Selasa,Ya,Mist + Cloudy,-0.48,0.2273,0.55,0.0,2,97,99,dingin
240,2011-01-11,spring,0,1,8,Tidak,Selasa,Ya,Mist + Cloudy,0.46,0.2121,0.51,0.0896,3,214,217,dingin
241,2011-01-11,spring,0,1,9,Tidak,Selasa,Ya,Mist + Cloudy,0.46,0.197,0.51,0.1642,3,127,130,dingin
242,2011-01-11,spring,0,1,10,Tidak,Selasa,Ya,Mist + Cloudy,1.4,0.2121,0.51,0.1642,3,51,54,dingin
243,2011-01-11,spring,0,1,11,Tidak,Selasa,Ya,Mist + Cloudy,1.4,0.2121,0.47,0.1343,4,31,35,dingin
244,2011-01-11,spring,0,1,12,Tidak,Selasa,Ya,Mist + Cloudy,1.4,0.2273,0.51,0.1045,2,55,57,dingin
245,2011-01-11,spring,0,1,13,Tidak,Selasa,Ya,Mist + Cloudy,1.4,0.2273,0.59,0.0896,6,46,52,dingin
246,2011-01-11,spring,0,1,14,Tidak,Selasa,Ya,Mist + Cloudy,1.4,0.2273,0.59,0.0896,3,60,63,dingin
247,2011-01-11,spring,0,1,15,Tidak,Selasa,Ya,Mist + Cloudy,-0.48,0.197,0.8,0.0896,2,45,47,dingin
248,2011-01-11,spring,0,1,16,Tidak,Selasa,Ya,Mist + Cloudy,-0.48,0.1515,0.86,0.2239,4,72,76,dingin
249,2011-01-11,spring,0,1,17,Tidak,Selasa,Ya,Mist + Cloudy,-0.48,0.1515,0.86,0.2239,6,130,136,dingin
250,2011-01-11,spring,0,1,18,Tidak,Selasa,Ya,Light Snow/Rain,-0.48,0.1818,0.93,0.1045,1,94,95,dingin
251,2011-01-11,spring,0,1,19,Tidak,Selasa,Ya,Light Snow/Rain,-0.48,0.2273,0.93,0.0,0,51,51,dingin
252,2011-01-11,spring,0,1,20,Tidak,Selasa,Ya,Light Snow/Rain,-0.48,0.1515,0.93,0.194,0,32,32,dingin
253,2011-01-11,spring,0,1,21,Tidak,Selasa,Ya,Light Snow/Rain,-0.48,0.197,0.86,0.0896,0,20,20,dingin
254,2011-01-11,spring,0,1,22,Tidak,Selasa,Ya,Light Snow/Rain,-0.48,0.1818,0.93,0.1045,1,28,29,dingin
255,2011-01-11,spring,0,1,23,Tidak,Selasa,Ya,Light Snow/Rain,-0.48,0.197,0.93,0.0896,1,18,19,dingin
256,2011-01-12,spring,0,1,0,Tidak,Rabu,Ya,Mist + Cloudy,-0.48,0.197,0.86,0.0896,0,7,7,dingin
257,2011-01-12,spring,0,1,1,Tidak,Rabu,Ya,Mist + Cloudy,-0.48,0.1818,0.86,0.1045,0,6,6,dingin
258,2011-01-12,spring,0,1,2,Tidak,Rabu,Ya,Clear/Few clouds,-1.42,0.1515,0.86,0.1343,0,1,1,dingin
259,2011-01-12,spring,0,1,5,Tidak,Rabu,Ya,Clear/Few clouds,-1.42,0.1515,0.86,0.1642,0,5,5,dingin
260,2011-01-12,spring,0,1,6,Tidak,Rabu,Ya,Clear/Few clouds,-2.36,0.1515,0.93,0.1343,0,16,16,dingin
261,2011-01-12,spring,0,1,7,Tidak,Rabu,Ya,Clear/Few clouds,-1.42,0.1515,0.69,0.1343,0,54,54,dingin
262,2011-01-12,spring,0,1,8,Tidak,Rabu,Ya,Clear/Few clouds,-0.48,0.1667,0.59,0.1642,3,125,128,dingin
263,2011-01-12,spring,0,1,9,Tidak,Rabu,Ya,Clear/Few clouds,-0.48,0.1364,0.59,0.3284,3,78,81,dingin
264,2011-01-12,spring,0,1,10,Tidak,Rabu,Ya,Clear/Few clouds,0.46,0.1818,0.55,0.2239,0,39,39,dingin
265,2011-01-12,spring,0,1,11,Tidak,Rabu,Ya,Clear/Few clouds,1.4,0.1818,0.51,0.3881,3,32,35,dingin
266,2011-01-12,spring,0,1,12,Tidak,Rabu,Ya,Clear/Few clouds,1.4,0.1515,0.47,0.5821,3,52,55,dingin
267,2011-01-12,spring,0,1,13,Tidak,Rabu,Ya,Clear/Few clouds,2.34,0.197,0.44,0.3582,0,49,49,dingin
268,2011-01-12,spring,0,1,14,Tidak,Rabu,Ya,Clear/Few clouds,1.4,0.1818,0.47,0.3284,0,44,44,dingin
269,2011-01-12,spring,0,1,15,Tidak,Rabu,Ya,Clear/Few clouds,1.4,0.1667,0.47,0.4179,1,48,49,dingin
270,2011-01-12,spring,0,1,16,Tidak,Rabu,Ya,Clear/Few clouds,2.34,0.197,0.44,0.3284,5,63,68,dingin
271,2011-01-12,spring,0,1,17,Tidak,Rabu,Ya,Clear/Few clouds,1.4,0.1818,0.47,0.3582,0,139,139,dingin
272,2011-01-12,spring,0,1,18,Tidak,Rabu,Ya,Clear/Few clouds,1.4,0.1515,0.47,0.5224,2,135,137,dingin
273,2011-01-12,spring,0,1,19,Tidak,Rabu,Ya,Clear/Few clouds,0.46,0.1515,0.47,0.4179,1,82,83,dingin
274,2011-01-12,spring,0,1,20,Tidak,Rabu,Ya,Clear/Few clouds,-0.48,0.1364,0.5,0.3284,2,54,56,dingin
275,2011-01-12,spring,0,1,21,Tidak,Rabu,Ya,Clear/Few clouds,-0.48,0.1364,0.55,0.3284,0,57,57,dingin
276,2011-01-12,spring,0,1,22,Tidak,Rabu,Ya,Clear/Few clouds,-0.48,0.1212,0.55,0.4478,1,32,33,dingin
277,2011-01-12,spring,0,1,23,Tidak,Rabu,Ya,Clear/Few clouds,-1.42,0.1061,0.59,0.4179,1,19,20,dingin
278,2011-01-13,spring,0,1,0,Tidak,Kamis,Ya,Clear/Few clouds,-1.42,0.1212,0.59,0.2836,1,6,7,dingin
279,2011-01-13,spring,0,1,1,Tidak,Kamis,Ya,Clear/Few clouds,-1.42,0.1212,0.5,0.2836,0,2,2,dingin
280,2011-01-13,spring,0,1,2,Tidak,Kamis,Ya,Clear/Few clouds,-1.42,0.1212,0.5,0.3582,0,2,2,dingin
281,2011-01-13,spring,0,1,3,Tidak,Kamis,Ya,Clear/Few clouds,-1.42,0.1212,0.5,0.3284,0,3,3,dingin
282,2011-01-13,spring,0,1,4,Tidak,Kamis,Ya,Clear/Few clouds,-1.42,0.1212,0.5,0.2537,0,4,4,dingin
283,2011-01-13,spring,0,1,5,Tidak,Kamis,Ya,Clear/Few clouds,-1.42,0.1212,0.5,0.2985,0,3,3,dingin
284,2011-01-13,spring,0,1,6,Tidak,Kamis,Ya,Clear/Few clouds,-2.36,0.1515,0.54,0.1343,0,28,28,dingin
285,2011-01-13,spring,0,1,7,Tidak,Kamis,Ya,Clear/Few clouds,-2.36,0.1515,0.54,0.1343,0,72,72,dingin
286,2011-01-13,spring,0,1,8,Tidak,Kamis,Ya,Clear/Few clouds,-1.42,0.1364,0.5,0.194,5,197,202,dingin
287,2011-01-13,spring,0,1,9,Tidak,Kamis,Ya,Clear/Few clouds,-1.42,0.1212,0.5,0.3284,2,137,139,dingin
288,2011-01-13,spring,0,1,10,Tidak,Kamis,Ya,Mist + Cloudy,-0.48,0.1364,0.5,0.3582,2,36,38,dingin
289,2011-01-13,spring,0,1,11,Tidak,Kamis,Ya,Mist + Cloudy,1.4,0.1667,0.44,0.4478,4,33,37,dingin
290,2011-01-13,spring,0,1,12,Tidak,Kamis,Ya,Clear/Few clouds,1.4,0.1667,0.44,0.4179,3,49,52,dingin
291,2011-01-13,spring,0,1,13,Tidak,Kamis,Ya,Clear/Few clouds,2.34,0.197,0.41,0.4478,2,81,83,dingin
292,2011-01-13,spring,0,1,14,Tidak,Kamis,Ya,Clear/Few clouds,2.34,0.197,0.41,0.3881,3,39,42,dingin
293,2011-01-13,spring,0,1,15,Tidak,Kamis,Ya,Clear/Few clouds,3.28,0.2121,0.38,0.2985,5,55,60,dingin
294,2011-01-13,spring,0,1,16,Tidak,Kamis,Ya,Clear/Few clouds,3.28,0.2121,0.38,0.3582,2,76,78,dingin
295,2011-01-13,spring,0,1,17,Tidak,Kamis,Ya,Clear/Few clouds,1.4,0.1818,0.4,0.2836,4,158,162,dingin
296,2011-01-13,spring,0,1,18,Tidak,Kamis,Ya,Clear/Few clouds,1.4,0.1818,0.4,0.3284,3,141,144,dingin
297,2011-01-13,spring,0,1,19,Tidak,Kamis,Ya,Clear/Few clouds,-0.48,0.1515,0.47,0.2537,1,98,99,dingin
298,2011-01-13,spring,0,1,20,Tidak,Kamis,Ya,Clear/Few clouds,-0.48,0.1515,0.47,0.2239,0,64,64,dingin
299,2011-01-13,spring,0,1,21,Tidak,Kamis,Ya,Clear/Few clouds,-1.42,0.1212,0.46,0.2985,0,40,40,dingin
300,2011-01-13,spring,0,1,22,Tidak,Kamis,Ya,Clear/Few clouds,-1.42,0.1212,0.46,0.3284,0,30,30,dingin
301,2011-01-13,spring,0,1,23,Tidak,Kamis,Ya,Clear/Few clouds,-2.36,0.1364,0.5,0.194,1,14,15,dingin
302,2011-01-14,spring,0,1,0,Tidak,Jum'at,Ya,Clear/Few clouds,-2.36,0.1364,0.5,0.194,0,14,14,dingin
303,2011-01-14,spring,0,1,1,Tidak,Jum'at,Ya,Clear/Few clouds,-3.3,0.1212,0.54,0.1642,0,5,5,dingin
304,2011-01-14,spring,0,1,2,Tidak,Jum'at,Ya,Clear/Few clouds,-3.3,0.1212,0.54,0.1343,0,1,1,dingin
305,2011-01-14,spring,0,1,3,Tidak,Jum'at,Ya,Clear/Few clouds,-3.3,0.1364,0.54,0.1045,0,1,1,dingin
306,2011-01-14,spring,0,1,5,Tidak,Jum'at,Ya,Clear/Few clouds,-3.3,0.1364,0.54,0.0896,0,8,8,dingin
307,2011-01-14,spring,0,1,6,Tidak,Jum'at,Ya,Clear/Few clouds,-3.3,0.1818,0.54,0.0,0,17,17,dingin
308,2011-01-14,spring,0,1,7,Tidak,Jum'at,Ya,Clear/Few clouds,-3.3,0.1212,0.74,0.1642,0,70,70,dingin
309,2011-01-14,spring,0,1,8,Tidak,Jum'at,Ya,Clear/Few clouds,-2.36,0.1667,0.68,0.0,2,156,158,dingin
310,2011-01-14,spring,0,1,9,Tidak,Jum'at,Ya,Clear/Few clouds,-1.42,0.1515,0.69,0.1343,0,117,117,dingin
311,2011-01-14,spring,0,1,10,Tidak,Jum'at,Ya,Clear/Few clouds,0.46,0.1818,0.55,0.194,4,40,44,dingin
312,2011-01-14,spring,0,1,11,Tidak,Jum'at,Ya,Clear/Few clouds,0.46,0.1667,0.51,0.2836,6,47,53,dingin
313,2011-01-14,spring,0,1,12,Tidak,Jum'at,Ya,Clear/Few clouds,1.4,0.197,0.44,0.2537,2,59,61,dingin
314,2011-01-14,spring,0,1,13,Tidak,Jum'at,Ya,Clear/Few clouds,2.34,0.197,0.37,0.3881,4,73,77,dingin
315,2011-01-14,spring,0,1,14,Tidak,Jum'at,Ya,Clear/Few clouds,2.34,0.2121,0.41,0.2836,5,59,64,dingin
316,2011-01-14,spring,0,1,15,Tidak,Jum'at,Ya,Clear/Few clouds,3.28,0.2424,0.38,0.1642,9,59,68,dingin
317,2011-01-14,spring,0,1,16,Tidak,Jum'at,Ya,Clear/Few clouds,2.34,0.2424,0.41,0.1045,3,87,90,dingin
318,2011-01-14,spring,0,1,17,Tidak,Jum'at,Ya,Clear/Few clouds,2.34,0.2273,0.41,0.1642,4,155,159,dingin
319,2011-01-14,spring,0,1,18,Tidak,Jum'at,Ya,Clear/Few clouds,1.4,0.2576,0.47,0.0,5,134,139,dingin
320,2011-01-14,spring,0,1,19,Tidak,Jum'at,Ya,Clear/Few clouds,-0.48,0.197,0.59,0.0896,3,89,92,dingin
321,2011-01-14,spring,0,1,20,Tidak,Jum'at,Ya,Clear/Few clouds,0.46,0.2424,0.59,0.0,0,68,68,dingin
322,2011-01-14,spring,0,1,21,Tidak,Jum'at,Ya,Clear/Few clouds,-0.48,0.2273,0.69,0.0,4,48,52,dingin
323,2011-01-14,spring,0,1,22,Tidak,Jum'at,Ya,Mist + Cloudy,-0.48,0.2273,0.69,0.0,2,34,36,dingin
324,2011-01-14,spring,0,1,23,Tidak,Jum'at,Ya,Mist + Cloudy,0.46,0.2424,0.55,0.0,1,26,27,dingin
325,2011-01-15,spring,0,1,0,Tidak,Sabtu,Bukan,Clear/Few clouds,0.46,0.2424,0.55,0.0,3,25,28,dingin
326,2011-01-15,spring,0,1,1,Tidak,Sabtu,Bukan,Mist + Cloudy,-0.48,0.197,0.59,0.0896,2,18,20,dingin
327,2011-01-15,spring,0,1,2,Tidak,Sabtu,Bukan,Mist + Cloudy,-0.48,0.197,0.59,0.0896,0,12,12,dingin
328,2011-01-15,spring,0,1,3,Tidak,Sabtu,Bukan,Mist + Cloudy,-0.48,0.2273,0.59,0.0,1,7,8,dingin
329,2011-01-15,spring,0,1,4,Tidak,Sabtu,Bukan,Mist + Cloudy,-0.48,0.2273,0.59,0.0,0,5,5,dingin
330,2011-01-15,spring,0,1,5,Tidak,Sabtu,Bukan,Clear/Few clouds,-0.48,0.2273,0.59,0.0,0,1,1,dingin
331,2011-01-15,spring,0,1,6,Tidak,Sabtu,Bukan,Clear/Few clouds,-1.42,0.1667,0.63,0.1045,1,2,3,dingin
332,2011-01-15,spring,0,1,7,Tidak,Sabtu,Bukan,Clear/Few clouds,-1.42,0.2121,0.63,0.0,1,9,10,dingin
333,2011-01-15,spring,0,1,8,Tidak,Sabtu,Bukan,Clear/Few clouds,-1.42,0.1515,0.63,0.1343,1,22,23,dingin
334,2011-01-15,spring,0,1,9,Tidak,Sabtu,Bukan,Clear/Few clouds,-0.48,0.1818,0.64,0.1343,2,31,33,dingin
335,2011-01-15,spring,0,1,10,Tidak,Sabtu,Bukan,Clear/Few clouds,0.46,0.197,0.59,0.1642,2,57,59,dingin
336,2011-01-15,spring,0,1,11,Tidak,Sabtu,Bukan,Clear/Few clouds,1.4,0.197,0.55,0.2239,18,54,72,dingin
337,2011-01-15,spring,0,1,12,Tidak,Sabtu,Bukan,Clear/Few clouds,3.28,0.2273,0.48,0.2239,15,74,89,dingin
338,2011-01-15,spring,0,1,13,Tidak,Sabtu,Bukan,Clear/Few clouds,5.16,0.2576,0.38,0.2985,21,80,101,dingin
339,2011-01-15,spring,0,1,14,Tidak,Sabtu,Bukan,Clear/Few clouds,6.1,0.2879,0.39,0.2836,26,92,118,dingin
340,2011-01-15,spring,0,1,15,Tidak,Sabtu,Bukan,Mist + Cloudy,7.04,0.3182,0.36,0.194,21,108,129,dingin
341,2011-01-15,spring,0,1,16,Tidak,Sabtu,Bukan,Mist + Cloudy,7.98,0.3333,0.34,0.194,33,95,128,dingin
342,2011-01-15,spring,0,1,17,Tidak,Sabtu,Bukan,Mist + Cloudy,7.04,0.303,0.36,0.2836,29,54,83,dingin
343,2011-01-15,spring,0,1,18,Tidak,Sabtu,Bukan,Mist + Cloudy,6.1,0.2879,0.45,0.2537,15,69,84,dingin
344,2011-01-15,spring,0,1,19,Tidak,Sabtu,Bukan,Mist + Cloudy,7.04,0.303,0.39,0.2537,14,60,74,dingin
345,2011-01-15,spring,0,1,20,Tidak,Sabtu,Bukan,Mist + Cloudy,7.04,0.303,0.39,0.2537,6,35,41,dingin
346,2011-01-15,spring,0,1,21,Tidak,Sabtu,Bukan,Mist + Cloudy,7.04,0.303,0.39,0.2239,6,51,57,dingin
347,2011-01-15,spring,0,1,22,Tidak,Sabtu,Bukan,Mist + Cloudy,6.1,0.3182,0.42,0.1045,0,26,26,dingin
348,2011-01-15,spring,0,1,23,Tidak,Sabtu,Bukan,Clear/Few clouds,6.1,0.2879,0.45,0.2836,5,39,44,dingin
349,2011-01-16,spring,0,1,0,Tidak,Minggu,Bukan,Clear/Few clouds,4.22,0.303,0.56,0.0,6,33,39,dingin
350,2011-01-16,spring,0,1,1,Tidak,Minggu,Bukan,Clear/Few clouds,4.22,0.2727,0.56,0.1343,4,19,23,dingin
351,2011-01-16,spring,0,1,2,Tidak,Minggu,Bukan,Clear/Few clouds,4.22,0.2879,0.56,0.0896,3,13,16,dingin
352,2011-01-16,spring,0,1,3,Tidak,Minggu,Bukan,Clear/Few clouds,2.34,0.2727,0.69,0.0,9,6,15,dingin
353,2011-01-16,spring,0,1,4,Tidak,Minggu,Bukan,Clear/Few clouds,4.22,0.2576,0.56,0.1642,0,1,1,dingin
354,2011-01-16,spring,0,1,5,Tidak,Minggu,Bukan,Mist + Cloudy,4.22,0.2576,0.56,0.1642,1,1,2,dingin
355,2011-01-16,spring,0,1,6,Tidak,Minggu,Bukan,Mist + Cloudy,4.22,0.2576,0.56,0.1642,0,1,1,dingin
356,2011-01-16,spring,0,1,7,Tidak,Minggu,Bukan,Mist + Cloudy,3.28,0.2121,0.56,0.2985,0,3,3,dingin
357,2011-01-16,spring,0,1,8,Tidak,Minggu,Bukan,Clear/Few clouds,2.34,0.2121,0.55,0.2836,0,18,18,dingin
358,2011-01-16,spring,0,1,9,Tidak,Minggu,Bukan,Clear/Few clouds,2.34,0.2121,0.51,0.2537,3,29,32,dingin
359,2011-01-16,spring,0,1,10,Tidak,Minggu,Bukan,Clear/Few clouds,2.34,0.2121,0.51,0.2836,8,71,79,dingin
360,2011-01-16,spring,0,1,11,Tidak,Minggu,Bukan,Clear/Few clouds,3.28,0.2273,0.44,0.2537,23,70,93,dingin
361,2011-01-16,spring,0,1,12,Tidak,Minggu,Bukan,Clear/Few clouds,3.28,0.2121,0.41,0.2836,29,75,104,dingin
362,2011-01-16,spring,0,1,13,Tidak,Minggu,Bukan,Clear/Few clouds,4.22,0.2273,0.35,0.2985,23,95,118,dingin
363,2011-01-16,spring,0,1,14,Tidak,Minggu,Bukan,Clear/Few clouds,5.16,0.2727,0.36,0.2537,22,69,91,dingin
364,2011-01-16,spring,0,1,15,Tidak,Minggu,Bukan,Clear/Few clouds,4.22,0.2424,0.38,0.2537,35,78,113,dingin
365,2011-01-16,spring,0,1,16,Tidak,Minggu,Bukan,Clear/Few clouds,3.28,0.2273,0.38,0.2239,22,77,99,dingin
366,2011-01-16,spring,0,1,17,Tidak,Minggu,Bukan,Clear/Few clouds,2.34,0.2121,0.37,0.2537,23,82,105,dingin
367,2011-01-16,spring,0,1,18,Tidak,Minggu,Bukan,Clear/Few clouds,1.4,0.2121,0.4,0.1642,11,56,67,dingin
368,2011-01-16,spring,0,1,19,Tidak,Minggu,Bukan,Clear/Few clouds,0.46,0.197,0.47,0.1343,14,47,61,dingin
369,2011-01-16,spring,0,1,20,Tidak,Minggu,Bukan,Clear/Few clouds,0.46,0.197,0.47,0.1642,7,50,57,dingin
370,2011-01-16,spring,0,1,21,Tidak,Minggu,Bukan,Clear/Few clouds,0.46,0.197,0.51,0.1642,6,22,28,dingin
371,2011-01-16,spring,0,1,22,Tidak,Minggu,Bukan,Mist + Cloudy,1.4,0.2121,0.49,0.1343,2,19,21,dingin
372,2011-01-16,spring,0,1,23,Tidak,Minggu,Bukan,Mist + Cloudy,1.4,0.2273,0.4,0.1045,0,18,18,dingin
373,2011-01-17,spring,0,1,0,Ya,Senin,Bukan,Mist + Cloudy,1.4,0.197,0.47,0.2239,1,16,17,dingin
374,2011-01-17,spring,0,1,1,Ya,Senin,Bukan,Mist + Cloudy,1.4,0.197,0.44,0.194,1,15,16,dingin
375,2011-01-17,spring,0,1,2,Ya,Senin,Bukan,Mist + Cloudy,0.46,0.1667,0.43,0.2537,0,8,8,dingin
376,2011-01-17,spring,0,1,3,Ya,Senin,Bukan,Mist + Cloudy,0.46,0.1818,0.43,0.194,0,2,2,dingin
377,2011-01-17,spring,0,1,4,Ya,Senin,Bukan,Mist + Cloudy,0.46,0.197,0.43,0.1343,1,2,3,dingin
378,2011-01-17,spring,0,1,5,Ya,Senin,Bukan,Mist + Cloudy,0.46,0.197,0.43,0.1642,0,1,1,dingin
379,2011-01-17,spring,0,1,6,Ya,Senin,Bukan,Mist + Cloudy,0.46,0.1818,0.43,0.194,0,5,5,dingin
380,2011-01-17,spring,0,1,7,Ya,Senin,Bukan,Mist + Cloudy,-0.48,0.1818,0.5,0.1343,4,9,13,dingin
381,2011-01-17,spring,0,1,8,Ya,Senin,Bukan,Mist + Cloudy,-0.48,0.1515,0.47,0.2239,3,30,33,dingin
382,2011-01-17,spring,0,1,9,Ya,Senin,Bukan,Mist + Cloudy,-0.48,0.1515,0.47,0.2239,8,39,47,dingin
383,2011-01-17,spring,0,1,10,Ya,Senin,Bukan,Mist + Cloudy,-0.48,0.1515,0.5,0.2537,7,50,57,dingin
384,2011-01-17,spring,0,1,11,Ya,Senin,Bukan,Mist + Cloudy,-0.48,0.1515,0.55,0.194,9,55,64,dingin
385,2011-01-17,spring,0,1,12,Ya,Senin,Bukan,Mist + Cloudy,0.46,0.197,0.47,0.1343,10,70,80,dingin
386,2011-01-17,spring,0,1,13,Ya,Senin,Bukan,Mist + Cloudy,0.46,0.197,0.47,0.1343,13,80,93,dingin
387,2011-01-17,spring,0,1,14,Ya,Senin,Bukan,Mist + Cloudy,0.46,0.2121,0.43,0.1045,12,74,86,dingin
388,2011-01-17,spring,0,1,15,Ya,Senin,Bukan,Mist + Cloudy,1.4,0.2121,0.47,0.1642,21,72,93,dingin
389,2011-01-17,spring,0,1,16,Ya,Senin,Bukan,Mist + Cloudy,1.4,0.2121,0.47,0.1642,6,76,82,dingin
390,2011-01-17,spring,0,1,17,Ya,Senin,Bukan,Clear/Few clouds,1.4,0.197,0.51,0.194,4,67,71,dingin
391,2011-01-17,spring,0,1,18,Ya,Senin,Bukan,Mist + Cloudy,0.46,0.1667,0.55,0.2537,7,85,92,dingin
392,2011-01-17,spring,0,1,19,Ya,Senin,Bukan,Light Snow/Rain,0.46,0.1818,0.59,0.194,2,58,60,dingin
393,2011-01-17,spring,0,1,20,Ya,Senin,Bukan,Light Snow/Rain,-0.48,0.1515,0.8,0.194,4,29,33,dingin
